short	vivo
16260300	http://vivo.ufl.edu/individual/n438002092
14220703	http://vivo.ufl.edu/individual/n466171
10010000	http://vivo.ufl.edu/individual/n9178
23120170	http://vivo.ufl.edu/individual/n1920628093
62030000	http://vivo.ufl.edu/individual/n45343
16862000	http://vivo.ufl.edu/individual/n438002092
03020000	http://vivo.ufl.edu/individual/n50502
68052100	http://vivo.ufl.edu/individual/n44585
34010500	http://vivo.ufl.edu/individual/n243222
29050103	http://vivo.ufl.edu/individual/n2141234302
34020102	http://vivo.ufl.edu/individual/n243222
30210100	http://vivo.ufl.edu/individual/n500844
06030116	http://vivo.ufl.edu/individual/n9823
29130400	http://vivo.ufl.edu/individual/n421780
14300200	http://vivo.ufl.edu/individual/n466171
29260000	http://vivo.ufl.edu/individual/n405091
07020700	http://vivo.ufl.edu/individual/n69593
29230200	http://vivo.ufl.edu/individual/n166017
07290100	http://vivo.ufl.edu/individual/n69593
16260900	http://vivo.ufl.edu/individual/n438002092
11600000	http://vivo.ufl.edu/individual/n133175
16820000	http://vivo.ufl.edu/individual/n4777234
60352054	http://vivo.ufl.edu/individual/n258044
49200000	http://vivo.ufl.edu/individual/n152255
05320000	http://vivo.ufl.edu/individual/n18508
28315100	http://vivo.ufl.edu/individual/n1278128
63550400	http://vivo.ufl.edu/individual/n1278115
13010000	http://vivo.ufl.edu/individual/n466109
28309009	http://vivo.ufl.edu/individual/n88112201
02070300	http://vivo.ufl.edu/individual/n765319
29011001	http://vivo.ufl.edu/individual/n166017
14304064	http://vivo.ufl.edu/individual/n466171
27010716	http://vivo.ufl.edu/individual/n597168862
34100103	http://vivo.ufl.edu/individual/n466107
16128000	http://vivo.ufl.edu/individual/n32260
95012000	http://vivo.ufl.edu/individual/n27238
18180900	http://vivo.ufl.edu/individual/n51916
35050200	http://vivo.ufl.edu/individual/n2021222054
08061900	http://vivo.ufl.edu/individual/n51020
60073100	http://vivo.ufl.edu/individual/n243200
64701000	http://vivo.ufl.edu/individual/n98138
95015000	http://vivo.ufl.edu/individual/n126367
60464000	http://vivo.ufl.edu/individual/n80254
33040100	http://vivo.ufl.edu/individual/n181253
29091500	http://vivo.ufl.edu/individual/n296228
05951200	http://vivo.ufl.edu/individual/n18508
29081900	http://vivo.ufl.edu/individual/n558844585
28020702	http://vivo.ufl.edu/individual/n48411
11300000	http://vivo.ufl.edu/individual/n1413873275
23120171	http://vivo.ufl.edu/individual/n1920628093
14300330	http://vivo.ufl.edu/individual/n466171
29030101	http://vivo.ufl.edu/individual/n129522
60152500	http://vivo.ufl.edu/individual/n7756019
29310201	http://vivo.ufl.edu/individual/n252723
32060100	http://vivo.ufl.edu/individual/n867890
11060200	http://vivo.ufl.edu/individual/n65063
17010100	http://vivo.ufl.edu/individual/n987233
34010503	http://vivo.ufl.edu/individual/n466114
26020000	http://vivo.ufl.edu/individual/n243213
62010200	http://vivo.ufl.edu/individual/n45343
29010101	http://vivo.ufl.edu/individual/n166017
23120000	http://vivo.ufl.edu/individual/n1920628093
16249006	http://vivo.ufl.edu/individual/n69413
06030000	http://vivo.ufl.edu/individual/n9823
05150000	http://vivo.ufl.edu/individual/n18508
12020500	http://vivo.ufl.edu/individual/n165387
60352055	http://vivo.ufl.edu/individual/n7756031
73031000	http://vivo.ufl.edu/individual/n1137474444
24070400	http://vivo.ufl.edu/individual/n466111
35020103	http://vivo.ufl.edu/individual/n2021222054
55070500	http://vivo.ufl.edu/individual/n8858823
23010200	http://vivo.ufl.edu/individual/n88112209
60412000	http://vivo.ufl.edu/individual/n4777238
62010000	http://vivo.ufl.edu/individual/n45343
07020200	http://vivo.ufl.edu/individual/n69593
16861600	http://vivo.ufl.edu/individual/n438002092
55160100	http://vivo.ufl.edu/individual/n1880524194
33010000	http://vivo.ufl.edu/individual/n987230
60190000	http://vivo.ufl.edu/individual/n466124
29130500	http://vivo.ufl.edu/individual/n421780
55160400	http://vivo.ufl.edu/individual/n1880524194
28050102	http://vivo.ufl.edu/individual/n8858800
73020300	http://vivo.ufl.edu/individual/n1137474444
16021700	http://vivo.ufl.edu/individual/n438002092
18210000	http://vivo.ufl.edu/individual/n39939
33080000	http://vivo.ufl.edu/individual/n298333
02120000	http://vivo.ufl.edu/individual/n89616
32020000	http://vivo.ufl.edu/individual/n131576
23130133	http://vivo.ufl.edu/individual/n1631571675
18180910	http://vivo.ufl.edu/individual/n51916
60310000	http://vivo.ufl.edu/individual/n243204
04040302	http://vivo.ufl.edu/individual/n57631
08063200	http://vivo.ufl.edu/individual/n51020
08071500	http://vivo.ufl.edu/individual/n51020
16502200	http://vivo.ufl.edu/individual/n19369
16502400	http://vivo.ufl.edu/individual/n19369
31030101	http://vivo.ufl.edu/individual/n172580
63640700	http://vivo.ufl.edu/individual/n1278115
16029000	http://vivo.ufl.edu/individual/n438002092
08072100	http://vivo.ufl.edu/individual/n51020
28020400	http://vivo.ufl.edu/individual/n48411
55010100	http://vivo.ufl.edu/individual/n1278112
07610000	http://vivo.ufl.edu/individual/n69593
29010808	http://vivo.ufl.edu/individual/n8858820
63100000	http://vivo.ufl.edu/individual/n1278115
27010711	http://vivo.ufl.edu/individual/n597168862
28309000	http://vivo.ufl.edu/individual/n88112201
29090300	http://vivo.ufl.edu/individual/n296228
16860300	http://vivo.ufl.edu/individual/n438002092
11100000	http://vivo.ufl.edu/individual/n65063
35060100	http://vivo.ufl.edu/individual/n2021222054
04020302	http://vivo.ufl.edu/individual/n1581758808
23130118	http://vivo.ufl.edu/individual/n1631571675
60355013	http://vivo.ufl.edu/individual/n366300
33050100	http://vivo.ufl.edu/individual/n152851
16100100	http://vivo.ufl.edu/individual/n2030376853
14200400	http://vivo.ufl.edu/individual/n203634
60463000	http://vivo.ufl.edu/individual/n80254
95350500	http://vivo.ufl.edu/individual/n119830
29012700	http://vivo.ufl.edu/individual/n166017
16360703	http://vivo.ufl.edu/individual/n391868
16129005	http://vivo.ufl.edu/individual/n32260
95370102	http://vivo.ufl.edu/individual/n60167
14220304	http://vivo.ufl.edu/individual/n466171
14300400	http://vivo.ufl.edu/individual/n294093
16160400	http://vivo.ufl.edu/individual/n63836
29141001	http://vivo.ufl.edu/individual/n250701
63700300	http://vivo.ufl.edu/individual/n1278115
63500100	http://vivo.ufl.edu/individual/n1278115
28050200	http://vivo.ufl.edu/individual/n8858800
11300200	http://vivo.ufl.edu/individual/n65063
13500800	http://vivo.ufl.edu/individual/n8858807
03040000	http://vivo.ufl.edu/individual/n71714
82010000	http://vivo.ufl.edu/individual/n38620
60181500	http://vivo.ufl.edu/individual/n8858874
29120400	http://vivo.ufl.edu/individual/n422156
29081700	http://vivo.ufl.edu/individual/n558844585
29081800	http://vivo.ufl.edu/individual/n558844585
47030000	http://vivo.ufl.edu/individual/n11359
27070400	http://vivo.ufl.edu/individual/n2021222054
07072100	http://vivo.ufl.edu/individual/n69593
56021100	http://vivo.ufl.edu/individual/n366314
14309000	http://vivo.ufl.edu/individual/n466171
16540000	http://vivo.ufl.edu/individual/n1278101
67010000	http://vivo.ufl.edu/individual/n816988
19012000	http://vivo.ufl.edu/individual/n1278118
29070603	http://vivo.ufl.edu/individual/n318321
33070600	http://vivo.ufl.edu/individual/n83306
26060100	http://vivo.ufl.edu/individual/n193744
16010700	http://vivo.ufl.edu/individual/n8858828
60876000	http://vivo.ufl.edu/individual/n7756027
95370207	http://vivo.ufl.edu/individual/n60167
29051303	http://vivo.ufl.edu/individual/n352352
24120000	http://vivo.ufl.edu/individual/n175689
85000000	http://vivo.ufl.edu/individual/n486694
32061300	http://vivo.ufl.edu/individual/n466110
57130200	http://vivo.ufl.edu/individual/n243212
14301020	http://vivo.ufl.edu/individual/n466171
55040200	http://vivo.ufl.edu/individual/n248281
26010300	http://vivo.ufl.edu/individual/n243217
67020000	http://vivo.ufl.edu/individual/n816988
64601000	http://vivo.ufl.edu/individual/n98138
33070400	http://vivo.ufl.edu/individual/n159196
19013100	http://vivo.ufl.edu/individual/n1278118
14220203	http://vivo.ufl.edu/individual/n466171
14303020	http://vivo.ufl.edu/individual/n466171
05010000	http://vivo.ufl.edu/individual/n18508
06030101	http://vivo.ufl.edu/individual/n9823
29092600	http://vivo.ufl.edu/individual/n296228
04010300	http://vivo.ufl.edu/individual/n466126
08065600	http://vivo.ufl.edu/individual/n51020
14303010	http://vivo.ufl.edu/individual/n466171
13010703	http://vivo.ufl.edu/individual/n466109
28322600	http://vivo.ufl.edu/individual/n1278123
64602002	http://vivo.ufl.edu/individual/n98138
32000000	http://vivo.ufl.edu/individual/n466110
29290200	http://vivo.ufl.edu/individual/n238208
24030000	http://vivo.ufl.edu/individual/n466111
08069100	http://vivo.ufl.edu/individual/n51020
60354036	http://vivo.ufl.edu/individual/n7023301
28311400	http://vivo.ufl.edu/individual/n1278128
13010200	http://vivo.ufl.edu/individual/n466109
16860000	http://vivo.ufl.edu/individual/n438002092
60352021	http://vivo.ufl.edu/individual/n77346206
60210000	http://vivo.ufl.edu/individual/n1278129
28092000	http://vivo.ufl.edu/individual/n987236
28309100	http://vivo.ufl.edu/individual/n88112201
04040000	http://vivo.ufl.edu/individual/n57631
30140000	http://vivo.ufl.edu/individual/n317949
60354008	http://vivo.ufl.edu/individual/n77346202
34080303	http://vivo.ufl.edu/individual/n8763420
28042300	http://vivo.ufl.edu/individual/n987235
34060000	http://vivo.ufl.edu/individual/n4777236
73030300	http://vivo.ufl.edu/individual/n1137474444
32060501	http://vivo.ufl.edu/individual/n466110
64300200	http://vivo.ufl.edu/individual/n98138
33060200	http://vivo.ufl.edu/individual/n150759
19050600	http://vivo.ufl.edu/individual/n207803
32080300	http://vivo.ufl.edu/individual/n466110
30010101	http://vivo.ufl.edu/individual/n205954
29091700	http://vivo.ufl.edu/individual/n143130
60745000	http://vivo.ufl.edu/individual/n466127
56020801	http://vivo.ufl.edu/individual/n466128
60098000	http://vivo.ufl.edu/individual/n466121
29010701	http://vivo.ufl.edu/individual/n164067
16260500	http://vivo.ufl.edu/individual/n438002092
16862200	http://vivo.ufl.edu/individual/n438002092
16720100	http://vivo.ufl.edu/individual/n8237465
95031400	http://vivo.ufl.edu/individual/n38620
29160406	http://vivo.ufl.edu/individual/n43381
29070101	http://vivo.ufl.edu/individual/n318321
60210600	http://vivo.ufl.edu/individual/n1278129
15030000	http://vivo.ufl.edu/individual/n1378991289
64600000	http://vivo.ufl.edu/individual/n98138
08062400	http://vivo.ufl.edu/individual/n51020
73020200	http://vivo.ufl.edu/individual/n1137474444
29010715	http://vivo.ufl.edu/individual/n164067
95370202	http://vivo.ufl.edu/individual/n60167
13040000	http://vivo.ufl.edu/individual/n1278121
28020502	http://vivo.ufl.edu/individual/n48411
60152000	http://vivo.ufl.edu/individual/n7756019
60352016	http://vivo.ufl.edu/individual/n8858862
16907000	http://vivo.ufl.edu/individual/n2030376853
56022200	http://vivo.ufl.edu/individual/n366314
29051900	http://vivo.ufl.edu/individual/n223448
29141800	http://vivo.ufl.edu/individual/n250701
07040800	http://vivo.ufl.edu/individual/n69593
17060200	http://vivo.ufl.edu/individual/n96175
29090801	http://vivo.ufl.edu/individual/n296228
16900700	http://vivo.ufl.edu/individual/n2030376853
08061100	http://vivo.ufl.edu/individual/n51020
15020300	http://vivo.ufl.edu/individual/n23891
07700600	http://vivo.ufl.edu/individual/n69593
18220000	http://vivo.ufl.edu/individual/n466104
50000000	http://vivo.ufl.edu/individual/n62820
71011200	http://vivo.ufl.edu/individual/n7756017
04040301	http://vivo.ufl.edu/individual/n57631
15020600	http://vivo.ufl.edu/individual/n1278120
07240100	http://vivo.ufl.edu/individual/n69593
64801003	http://vivo.ufl.edu/individual/n98138
29190200	http://vivo.ufl.edu/individual/n157597
19010200	http://vivo.ufl.edu/individual/n1278118
95014200	http://vivo.ufl.edu/individual/n126367
16360700	http://vivo.ufl.edu/individual/n391868
12021100	http://vivo.ufl.edu/individual/n165387
29050406	http://vivo.ufl.edu/individual/n88112204
18080200	http://vivo.ufl.edu/individual/n765315
07051100	http://vivo.ufl.edu/individual/n69593
29680503	http://vivo.ufl.edu/individual/n142500
13010300	http://vivo.ufl.edu/individual/n466102
60760000	http://vivo.ufl.edu/individual/n127522
30010200	http://vivo.ufl.edu/individual/n1614166193
26011000	http://vivo.ufl.edu/individual/n243217
55060200	http://vivo.ufl.edu/individual/n191794036
60781000	http://vivo.ufl.edu/individual/n466112
14306030	http://vivo.ufl.edu/individual/n466171
49000100	http://vivo.ufl.edu/individual/n20006
27280300	http://vivo.ufl.edu/individual/n153305
63500000	http://vivo.ufl.edu/individual/n1278115
16960000	http://vivo.ufl.edu/individual/n8858828
16220100	http://vivo.ufl.edu/individual/n56522
73030600	http://vivo.ufl.edu/individual/n1137474444
68040200	http://vivo.ufl.edu/individual/n44585
63200100	http://vivo.ufl.edu/individual/n1278115
31010500	http://vivo.ufl.edu/individual/n466114
29180700	http://vivo.ufl.edu/individual/n17140
26070303	http://vivo.ufl.edu/individual/n243217
63301000	http://vivo.ufl.edu/individual/n1278115
56030600	http://vivo.ufl.edu/individual/n366314
08068700	http://vivo.ufl.edu/individual/n51020
04040400	http://vivo.ufl.edu/individual/n57631
28319000	http://vivo.ufl.edu/individual/n1278128
29050900	http://vivo.ufl.edu/individual/n102547
28091900	http://vivo.ufl.edu/individual/n987236
05270000	http://vivo.ufl.edu/individual/n18508
60442000	http://vivo.ufl.edu/individual/n243204
16282000	http://vivo.ufl.edu/individual/n87801
23100308	http://vivo.ufl.edu/individual/n243205
28311500	http://vivo.ufl.edu/individual/n1278128
28100500	http://vivo.ufl.edu/individual/n272441
23070157	http://vivo.ufl.edu/individual/n1920628093
16360901	http://vivo.ufl.edu/individual/n391868
29340000	http://vivo.ufl.edu/individual/n74536
07041400	http://vivo.ufl.edu/individual/n69593
82100000	http://vivo.ufl.edu/individual/n38620
57761800	http://vivo.ufl.edu/individual/n8858802
07290200	http://vivo.ufl.edu/individual/n69593
95020100	http://vivo.ufl.edu/individual/n53372
14700100	http://vivo.ufl.edu/individual/n466171
70010300	http://vivo.ufl.edu/individual/n170589
60352101	http://vivo.ufl.edu/individual/n243219
34050000	http://vivo.ufl.edu/individual/n134875178
19070200	http://vivo.ufl.edu/individual/n1842464339
07041200	http://vivo.ufl.edu/individual/n69593
16020300	http://vivo.ufl.edu/individual/n438002092
55020000	http://vivo.ufl.edu/individual/n1045310
29091300	http://vivo.ufl.edu/individual/n195152
62060300	http://vivo.ufl.edu/individual/n1459732594
27280201	http://vivo.ufl.edu/individual/n153305
23080232	http://vivo.ufl.edu/individual/n243205
14200800	http://vivo.ufl.edu/individual/n179772
04080000	http://vivo.ufl.edu/individual/n1146765611
08067500	http://vivo.ufl.edu/individual/n51020
29660000	http://vivo.ufl.edu/individual/n8858826
24010050	http://vivo.ufl.edu/individual/n466111
60900000	http://vivo.ufl.edu/individual/n352346
95330500	http://vivo.ufl.edu/individual/n87379
28334000	http://vivo.ufl.edu/individual/n48411
29010803	http://vivo.ufl.edu/individual/n166017
72010000	http://vivo.ufl.edu/individual/n69788
60355026	http://vivo.ufl.edu/individual/n8858843
30190000	http://vivo.ufl.edu/individual/n520038
60312000	http://vivo.ufl.edu/individual/n243204
22010000	http://vivo.ufl.edu/individual/n22518
16949050	http://vivo.ufl.edu/individual/n2030376853
08066800	http://vivo.ufl.edu/individual/n51020
16010000	http://vivo.ufl.edu/individual/n8858828
14500000	http://vivo.ufl.edu/individual/n466171
29240101	http://vivo.ufl.edu/individual/n183020
08069700	http://vivo.ufl.edu/individual/n51020
60142400	http://vivo.ufl.edu/individual/n7023308
28011201	http://vivo.ufl.edu/individual/n237306
62040000	http://vivo.ufl.edu/individual/n45343
60751000	http://vivo.ufl.edu/individual/n106322
64602000	http://vivo.ufl.edu/individual/n98138
63620300	http://vivo.ufl.edu/individual/n1278115
67040000	http://vivo.ufl.edu/individual/n816988
14220601	http://vivo.ufl.edu/individual/n466171
16620000	http://vivo.ufl.edu/individual/n97058
15060000	http://vivo.ufl.edu/individual/n34350
23080219	http://vivo.ufl.edu/individual/n243205
19060300	http://vivo.ufl.edu/individual/n332487
29141003	http://vivo.ufl.edu/individual/n250701
14306090	http://vivo.ufl.edu/individual/n466171
60700000	http://vivo.ufl.edu/individual/n106322
30010600	http://vivo.ufl.edu/individual/n366884
68061000	http://vivo.ufl.edu/individual/n44585
19010900	http://vivo.ufl.edu/individual/n1278118
60913000	http://vivo.ufl.edu/individual/n352346
29090400	http://vivo.ufl.edu/individual/n296228
11600101	http://vivo.ufl.edu/individual/n125396
16261300	http://vivo.ufl.edu/individual/n438002092
34070100	http://vivo.ufl.edu/individual/n466132
82070000	http://vivo.ufl.edu/individual/n38620
12020900	http://vivo.ufl.edu/individual/n165387
07390000	http://vivo.ufl.edu/individual/n69593
16900702	http://vivo.ufl.edu/individual/n125679
14220500	http://vivo.ufl.edu/individual/n466171
63520300	http://vivo.ufl.edu/individual/n1278115
13010500	http://vivo.ufl.edu/individual/n7756011
32061100	http://vivo.ufl.edu/individual/n466110
55020300	http://vivo.ufl.edu/individual/n128948
16109050	http://vivo.ufl.edu/individual/n2030376853
08060000	http://vivo.ufl.edu/individual/n51020
63560000	http://vivo.ufl.edu/individual/n1278115
08068900	http://vivo.ufl.edu/individual/n51020
34020101	http://vivo.ufl.edu/individual/n243222
95030300	http://vivo.ufl.edu/individual/n38620
60462000	http://vivo.ufl.edu/individual/n80254
60963000	http://vivo.ufl.edu/individual/n352346
29160800	http://vivo.ufl.edu/individual/n43381
68027400	http://vivo.ufl.edu/individual/n44585
34160100	http://vivo.ufl.edu/individual/n8763420
55190000	http://vivo.ufl.edu/individual/n333195
14000000	http://vivo.ufl.edu/individual/n466171
55030400	http://vivo.ufl.edu/individual/n466120
16489000	http://vivo.ufl.edu/individual/n228804
29051301	http://vivo.ufl.edu/individual/n352352
23120160	http://vivo.ufl.edu/individual/n1920628093
31010501	http://vivo.ufl.edu/individual/n466114
68072000	http://vivo.ufl.edu/individual/n44585
14305010	http://vivo.ufl.edu/individual/n294093
95012200	http://vivo.ufl.edu/individual/n126367
63620500	http://vivo.ufl.edu/individual/n1278115
60351023	http://vivo.ufl.edu/individual/n8858877
23080230	http://vivo.ufl.edu/individual/n243205
81000000	http://vivo.ufl.edu/individual/n37788
63540400	http://vivo.ufl.edu/individual/n1278115
29110400	http://vivo.ufl.edu/individual/n1466923641
18050100	http://vivo.ufl.edu/individual/n8858854
16120106	http://vivo.ufl.edu/individual/n32260
29051400	http://vivo.ufl.edu/individual/n4777237
60141000	http://vivo.ufl.edu/individual/n7023308
13050000	http://vivo.ufl.edu/individual/n88112210
26020100	http://vivo.ufl.edu/individual/n243213
63580200	http://vivo.ufl.edu/individual/n1278115
95370106	http://vivo.ufl.edu/individual/n60167
19010600	http://vivo.ufl.edu/individual/n1278118
16940500	http://vivo.ufl.edu/individual/n8858828
16980400	http://vivo.ufl.edu/individual/n217016
56020302	http://vivo.ufl.edu/individual/n366314
11000000	http://vivo.ufl.edu/individual/n121460
16020100	http://vivo.ufl.edu/individual/n438002092
28300000	http://vivo.ufl.edu/individual/n88112201
30200000	http://vivo.ufl.edu/individual/n486361
35010201	http://vivo.ufl.edu/individual/n2021222054
29320100	http://vivo.ufl.edu/individual/n256931
