short	vivo
1970-08-13	http://vivo.school.edu/individual/n395714042
1970-08-14	http://vivo.school.edu/individual/n5567040118
1970-08-15	http://vivo.school.edu/individual/n8388872825
1970-08-16	http://vivo.school.edu/individual/n9973993981
1970-08-17	http://vivo.school.edu/individual/n5537864452
1970-08-18	http://vivo.school.edu/individual/n381063193
1970-08-19	http://vivo.school.edu/individual/n4321042012
1970-08-20	http://vivo.school.edu/individual/n9759946438
1970-08-21	http://vivo.school.edu/individual/n4615388289
1970-08-22	http://vivo.school.edu/individual/n397531947
1970-08-23	http://vivo.school.edu/individual/n5876301045
1970-08-24	http://vivo.school.edu/individual/n7037446406
1970-08-25	http://vivo.school.edu/individual/n7580887283
1970-08-26	http://vivo.school.edu/individual/n4939820830
1970-08-27	http://vivo.school.edu/individual/n545309288
1970-08-28	http://vivo.school.edu/individual/n7212823278
1970-08-29	http://vivo.school.edu/individual/n8189199228
1970-08-30	http://vivo.school.edu/individual/n6617179219
1970-08-31	http://vivo.school.edu/individual/n6203939644
1970-09-01	http://vivo.school.edu/individual/n5166578808
1970-09-01	http://vivo.school.edu/individual/n6909534001
1970-09-02	http://vivo.school.edu/individual/n9329191092
1970-09-03	http://vivo.school.edu/individual/n941741207
1970-09-04	http://vivo.school.edu/individual/n6917233204
1970-09-05	http://vivo.school.edu/individual/n5661303588
1970-09-06	http://vivo.school.edu/individual/n9606995243
1970-09-07	http://vivo.school.edu/individual/n3548651745
1970-09-08	http://vivo.school.edu/individual/n1085786690
1970-09-09	http://vivo.school.edu/individual/n857254595
1970-09-10	http://vivo.school.edu/individual/n9779736615
1970-09-11	http://vivo.school.edu/individual/n6668016273
1970-09-12	http://vivo.school.edu/individual/n7909932165
1970-09-13	http://vivo.school.edu/individual/n5901844673
1970-09-14	http://vivo.school.edu/individual/n7726326791
1970-09-15	http://vivo.school.edu/individual/n5513570406
1970-09-16	http://vivo.school.edu/individual/n170164579
1970-09-17	http://vivo.school.edu/individual/n1638570075
1970-09-18	http://vivo.school.edu/individual/n8719267048
1970-09-19	http://vivo.school.edu/individual/n85948989
1970-09-20	http://vivo.school.edu/individual/n3663729579
1970-09-21	http://vivo.school.edu/individual/n8562691124
1970-09-22	http://vivo.school.edu/individual/n3053564139
1970-09-23	http://vivo.school.edu/individual/n2434421601
1970-09-24	http://vivo.school.edu/individual/n825604784
1970-09-25	http://vivo.school.edu/individual/n2857095526
1970-09-26	http://vivo.school.edu/individual/n5775903891
1970-09-27	http://vivo.school.edu/individual/n2801937355
1970-09-28	http://vivo.school.edu/individual/n6750077598
1970-09-29	http://vivo.school.edu/individual/n457584934
1970-09-30	http://vivo.school.edu/individual/n8788451640
1970-10-01	http://vivo.school.edu/individual/n1173932550
1970-10-01	http://vivo.school.edu/individual/n2952260260
1970-10-02	http://vivo.school.edu/individual/n5413092663
1970-10-03	http://vivo.school.edu/individual/n3131993908
1970-10-04	http://vivo.school.edu/individual/n9907007803
1970-10-05	http://vivo.school.edu/individual/n2108603577
1970-10-06	http://vivo.school.edu/individual/n9051045819
1970-10-07	http://vivo.school.edu/individual/n7397271069
1970-10-08	http://vivo.school.edu/individual/n652664817
1970-10-09	http://vivo.school.edu/individual/n3422406990
1970-10-10	http://vivo.school.edu/individual/n2705189773
1970-10-11	http://vivo.school.edu/individual/n6528660618
1970-10-12	http://vivo.school.edu/individual/n3349788840
1970-10-13	http://vivo.school.edu/individual/n8651147226
1970-10-14	http://vivo.school.edu/individual/n8021057675
1970-10-15	http://vivo.school.edu/individual/n6862341889
1970-10-16	http://vivo.school.edu/individual/n495373188
1970-10-17	http://vivo.school.edu/individual/n7256021714
1970-10-18	http://vivo.school.edu/individual/n6843336817
1970-10-19	http://vivo.school.edu/individual/n8598562078
1970-10-20	http://vivo.school.edu/individual/n9753932864
1970-10-21	http://vivo.school.edu/individual/n9810753294
1970-10-22	http://vivo.school.edu/individual/n4859256665
1970-10-23	http://vivo.school.edu/individual/n8715571100
1970-10-24	http://vivo.school.edu/individual/n9745561565
1970-10-25	http://vivo.school.edu/individual/n1806512592
1970-10-26	http://vivo.school.edu/individual/n804455361
1970-10-27	http://vivo.school.edu/individual/n501034423
1970-10-28	http://vivo.school.edu/individual/n894713551
1970-10-29	http://vivo.school.edu/individual/n6386733876
1970-10-30	http://vivo.school.edu/individual/n2634794383
1970-10-31	http://vivo.school.edu/individual/n9255406736
1970-11-01	http://vivo.school.edu/individual/n1782972767
1970-11-01	http://vivo.school.edu/individual/n2624120624
1970-11-02	http://vivo.school.edu/individual/n7798022013
1970-11-03	http://vivo.school.edu/individual/n9466537610
1970-11-04	http://vivo.school.edu/individual/n5759485974
1970-11-05	http://vivo.school.edu/individual/n3383077789
1970-11-06	http://vivo.school.edu/individual/n4462694399
1970-11-07	http://vivo.school.edu/individual/n372600168
1970-11-08	http://vivo.school.edu/individual/n44733923
1970-11-09	http://vivo.school.edu/individual/n1934181676
1970-11-10	http://vivo.school.edu/individual/n9317245986
1970-11-11	http://vivo.school.edu/individual/n6155218611
1970-11-12	http://vivo.school.edu/individual/n9666444007
1970-11-13	http://vivo.school.edu/individual/n2159964131
1970-11-14	http://vivo.school.edu/individual/n8441794397
1970-11-15	http://vivo.school.edu/individual/n5269735159
1970-11-16	http://vivo.school.edu/individual/n1604370648
1970-11-17	http://vivo.school.edu/individual/n6009784676
1970-11-18	http://vivo.school.edu/individual/n9039958972
1970-11-19	http://vivo.school.edu/individual/n8462417215
1970-11-20	http://vivo.school.edu/individual/n5803538086
1970-11-21	http://vivo.school.edu/individual/n3591062794
1970-11-22	http://vivo.school.edu/individual/n7264567883
1970-11-23	http://vivo.school.edu/individual/n3172088653
1970-11-24	http://vivo.school.edu/individual/n1576860504
1970-11-25	http://vivo.school.edu/individual/n8187667710
1970-11-26	http://vivo.school.edu/individual/n3158063278
1970-11-27	http://vivo.school.edu/individual/n136439089
1970-11-28	http://vivo.school.edu/individual/n3994751044
1970-11-29	http://vivo.school.edu/individual/n8589819620
1970-11-30	http://vivo.school.edu/individual/n9851941592
1970-12-01	http://vivo.school.edu/individual/n3356392804
1970-12-01	http://vivo.school.edu/individual/n7089440896
1970-12-02	http://vivo.school.edu/individual/n362586234
1970-12-03	http://vivo.school.edu/individual/n2139595194
1970-12-04	http://vivo.school.edu/individual/n3761006594
1970-12-05	http://vivo.school.edu/individual/n4413942251
1970-12-06	http://vivo.school.edu/individual/n759636186
1970-12-07	http://vivo.school.edu/individual/n1573165462
1970-12-08	http://vivo.school.edu/individual/n1995179726
1970-12-09	http://vivo.school.edu/individual/n2601593378
1970-12-10	http://vivo.school.edu/individual/n9026488496
1970-12-11	http://vivo.school.edu/individual/n242625713
1970-12-12	http://vivo.school.edu/individual/n7486830606
1970-12-13	http://vivo.school.edu/individual/n6481478445
1970-12-14	http://vivo.school.edu/individual/n8113858413
1970-12-15	http://vivo.school.edu/individual/n9835715906
1970-12-16	http://vivo.school.edu/individual/n6116053771
1970-12-17	http://vivo.school.edu/individual/n8886242440
1970-12-18	http://vivo.school.edu/individual/n4263177282
1970-12-19	http://vivo.school.edu/individual/n2533987942
1970-12-20	http://vivo.school.edu/individual/n9583601002
1970-12-21	http://vivo.school.edu/individual/n5731262915
1970-12-22	http://vivo.school.edu/individual/n7963139959
1970-12-23	http://vivo.school.edu/individual/n6186040039
1970-12-24	http://vivo.school.edu/individual/n4966109692
1970-12-25	http://vivo.school.edu/individual/n1179392187
1970-12-26	http://vivo.school.edu/individual/n2404010677
1970-12-27	http://vivo.school.edu/individual/n2623395802
1970-12-28	http://vivo.school.edu/individual/n6405249100
1970-12-29	http://vivo.school.edu/individual/n5223134584
1970-12-30	http://vivo.school.edu/individual/n6116250884
1970-12-31	http://vivo.school.edu/individual/n8331604434
1971-01-01	http://vivo.school.edu/individual/n2666192028
1971-01-01	http://vivo.school.edu/individual/n7678001268
1971-01-01	http://vivo.school.edu/individual/n9817367004
1971-01-02	http://vivo.school.edu/individual/n2277396745
1971-01-03	http://vivo.school.edu/individual/n1501339351
1971-01-04	http://vivo.school.edu/individual/n2085601365
1971-01-05	http://vivo.school.edu/individual/n9604852917
1971-01-06	http://vivo.school.edu/individual/n7438912889
1971-01-07	http://vivo.school.edu/individual/n9882012241
1971-01-08	http://vivo.school.edu/individual/n1227166289
1971-01-09	http://vivo.school.edu/individual/n8744236814
1971-01-10	http://vivo.school.edu/individual/n9502301313
1971-01-11	http://vivo.school.edu/individual/n6657516159
1971-01-12	http://vivo.school.edu/individual/n5409949710
1971-01-13	http://vivo.school.edu/individual/n159275788
1971-01-14	http://vivo.school.edu/individual/n7672653452
1971-01-15	http://vivo.school.edu/individual/n8542158465
1971-01-16	http://vivo.school.edu/individual/n2574699785
1971-01-17	http://vivo.school.edu/individual/n4299060484
1971-01-18	http://vivo.school.edu/individual/n696713018
1971-01-19	http://vivo.school.edu/individual/n9949698902
1971-01-20	http://vivo.school.edu/individual/n3908582790
1971-01-21	http://vivo.school.edu/individual/n6015932334
1971-01-22	http://vivo.school.edu/individual/n8808271187
1971-01-23	http://vivo.school.edu/individual/n2726781695
1971-01-24	http://vivo.school.edu/individual/n6533455644
1971-01-25	http://vivo.school.edu/individual/n5694889567
1971-01-26	http://vivo.school.edu/individual/n2829029757
1971-01-27	http://vivo.school.edu/individual/n9177435642
1971-01-28	http://vivo.school.edu/individual/n5606411192
1971-01-29	http://vivo.school.edu/individual/n3194715796
1971-01-30	http://vivo.school.edu/individual/n6014567646
1971-01-31	http://vivo.school.edu/individual/n8566607858
1971-02-01	http://vivo.school.edu/individual/n4556257799
1971-02-01	http://vivo.school.edu/individual/n9488726825
1971-02-02	http://vivo.school.edu/individual/n5833257155
1971-02-03	http://vivo.school.edu/individual/n6902987352
1971-02-04	http://vivo.school.edu/individual/n2271530399
1971-02-05	http://vivo.school.edu/individual/n9626515048
1971-02-06	http://vivo.school.edu/individual/n5968938588
1971-02-07	http://vivo.school.edu/individual/n8047130979
1971-02-08	http://vivo.school.edu/individual/n2597506742
1971-02-09	http://vivo.school.edu/individual/n1166289574
1971-02-10	http://vivo.school.edu/individual/n5070860266
1971-02-11	http://vivo.school.edu/individual/n3460589142
1971-02-12	http://vivo.school.edu/individual/n5227246388
1971-02-13	http://vivo.school.edu/individual/n6965700717
1971-02-14	http://vivo.school.edu/individual/n4289586206
1971-02-15	http://vivo.school.edu/individual/n2906552386
1971-02-16	http://vivo.school.edu/individual/n7796355753
1971-02-17	http://vivo.school.edu/individual/n8007256442
1971-02-18	http://vivo.school.edu/individual/n6301272344
1971-02-19	http://vivo.school.edu/individual/n8571046044
1971-02-20	http://vivo.school.edu/individual/n8856658229
1971-02-21	http://vivo.school.edu/individual/n39774336
1971-02-22	http://vivo.school.edu/individual/n3342130156
1971-02-23	http://vivo.school.edu/individual/n1052012441
1971-02-24	http://vivo.school.edu/individual/n3040496156
1971-02-25	http://vivo.school.edu/individual/n9363534978
1971-02-26	http://vivo.school.edu/individual/n5566471468
1971-02-27	http://vivo.school.edu/individual/n3378528949
1971-02-28	http://vivo.school.edu/individual/n3905238375
1971-03-01	http://vivo.school.edu/individual/n1132921686
1971-03-01	http://vivo.school.edu/individual/n9623052809
1971-03-02	http://vivo.school.edu/individual/n8194177342
1971-03-03	http://vivo.school.edu/individual/n8931489984
1971-03-04	http://vivo.school.edu/individual/n3813121996
1971-03-05	http://vivo.school.edu/individual/n4499015180
1971-03-06	http://vivo.school.edu/individual/n5617453700
1971-03-07	http://vivo.school.edu/individual/n1772802720
1971-03-08	http://vivo.school.edu/individual/n6327951004
1971-03-09	http://vivo.school.edu/individual/n8368815903
1971-03-10	http://vivo.school.edu/individual/n5510613167
1971-03-11	http://vivo.school.edu/individual/n5437940714
1971-03-12	http://vivo.school.edu/individual/n8510636227
1971-03-13	http://vivo.school.edu/individual/n9384103341
1971-03-14	http://vivo.school.edu/individual/n9022710624
1971-03-15	http://vivo.school.edu/individual/n5339845315
1971-03-16	http://vivo.school.edu/individual/n2889762062
1971-03-17	http://vivo.school.edu/individual/n5082365715
1971-03-18	http://vivo.school.edu/individual/n9269066792
1971-03-19	http://vivo.school.edu/individual/n9030737553
1971-03-20	http://vivo.school.edu/individual/n3964052552
1971-03-21	http://vivo.school.edu/individual/n8906788264
1971-03-22	http://vivo.school.edu/individual/n972204557
1971-03-23	http://vivo.school.edu/individual/n9209930033
1971-03-24	http://vivo.school.edu/individual/n7685489744
1971-03-25	http://vivo.school.edu/individual/n6153874509
1971-03-26	http://vivo.school.edu/individual/n7780146583
1971-03-27	http://vivo.school.edu/individual/n4467791901
1971-03-28	http://vivo.school.edu/individual/n8603229149
1971-03-29	http://vivo.school.edu/individual/n7230143365
1971-03-30	http://vivo.school.edu/individual/n9010920025
1971-03-31	http://vivo.school.edu/individual/n1895507556
1971-04-01	http://vivo.school.edu/individual/n1850822457
1971-04-01	http://vivo.school.edu/individual/n2300677452
1971-04-02	http://vivo.school.edu/individual/n9373322722
1971-04-03	http://vivo.school.edu/individual/n8837329047
1971-04-04	http://vivo.school.edu/individual/n2659311208
1971-04-05	http://vivo.school.edu/individual/n7341497145
1971-04-06	http://vivo.school.edu/individual/n4097585977
1971-04-07	http://vivo.school.edu/individual/n9737695725
1971-04-08	http://vivo.school.edu/individual/n8928445987
1971-04-09	http://vivo.school.edu/individual/n9633748158
1971-04-10	http://vivo.school.edu/individual/n6407229387
1971-04-11	http://vivo.school.edu/individual/n6517270605
1971-04-12	http://vivo.school.edu/individual/n4104017161
1971-04-13	http://vivo.school.edu/individual/n6687453588
1971-04-14	http://vivo.school.edu/individual/n5457326597
1971-04-15	http://vivo.school.edu/individual/n8117275782
1971-04-16	http://vivo.school.edu/individual/n1352780433
1971-04-17	http://vivo.school.edu/individual/n8255492261
1971-04-18	http://vivo.school.edu/individual/n966699969
1971-04-19	http://vivo.school.edu/individual/n1351785998
1971-04-20	http://vivo.school.edu/individual/n1244569436
1971-04-21	http://vivo.school.edu/individual/n910215290
1971-04-22	http://vivo.school.edu/individual/n5844845266
1971-04-23	http://vivo.school.edu/individual/n323126389
1971-04-24	http://vivo.school.edu/individual/n8459569885
1971-04-25	http://vivo.school.edu/individual/n8112488815
1971-04-26	http://vivo.school.edu/individual/n8997105305
1971-04-27	http://vivo.school.edu/individual/n8166197627
1971-04-28	http://vivo.school.edu/individual/n3819316937
1971-04-29	http://vivo.school.edu/individual/n1082566774
1971-04-30	http://vivo.school.edu/individual/n4988514591
1971-05-01	http://vivo.school.edu/individual/n2361372543
1971-05-01	http://vivo.school.edu/individual/n8858936057
1971-05-02	http://vivo.school.edu/individual/n8500054272
1971-05-03	http://vivo.school.edu/individual/n3064884857
1971-05-04	http://vivo.school.edu/individual/n7950266767
1971-05-05	http://vivo.school.edu/individual/n9576179430
1971-05-06	http://vivo.school.edu/individual/n6069262734
1971-05-07	http://vivo.school.edu/individual/n8858372906
1971-05-08	http://vivo.school.edu/individual/n6113518049
1971-05-09	http://vivo.school.edu/individual/n2295292665
1971-05-10	http://vivo.school.edu/individual/n4976580757
1971-05-11	http://vivo.school.edu/individual/n7079423143
1971-05-12	http://vivo.school.edu/individual/n2473057882
1971-05-13	http://vivo.school.edu/individual/n1453800845
1971-05-14	http://vivo.school.edu/individual/n9162212146
1971-05-15	http://vivo.school.edu/individual/n3542566427
1971-05-16	http://vivo.school.edu/individual/n2261005848
